OPEID,INSTNM,CITY,STABBR,ZIP,INSTURL,REGION,LOCALE,ADM_RATE,COSTT4_A
02317200,Maranatha Baptist University,Watertown,WI,53094,www.mbu.edu/,3,31.0,0.803,29353.0
00386100,Marian University,Fond Du Lac,WI,54935-4699,https://www.marianuniversity.edu/,3,13.0,0.7627,38811.0
00386300,Marquette University,Milwaukee,WI,53233,www.marquette.edu/,3,11.0,0.8626,61292.0
02453500,Medical College of Wisconsin,Milwaukee,WI,53226-0509,www.mcw.edu/,3,21.0,,
00538000,Mid-State Technical College,Wisconsin Rapids,WI,54494,https://www.mstc.edu/,3,41.0,,14282.0
00386600,Milwaukee Area Technical College,Milwaukee,WI,53233-1443,https://www.matc.edu/,3,11.0,,14556.0
02077100,Milwaukee Institute of Art & Design,Milwaukee,WI,53202-6003,www.miad.edu/,3,11.0,0.6827,50226.0
00386800,Milwaukee School of Engineering,Milwaukee,WI,53202-3109,www.msoe.edu/,3,11.0,0.6672,55803.0
00925600,Moraine Park Technical College,Fond du Lac,WI,54936-1940,www.morainepark.edu/,3,13.0,,13091.0
00386900,Mount Mary University,Milwaukee,WI,53222-4597,www.mtmary.edu/,3,11.0,0.6236,43441.0
00387400,Nashotah House,Nashotah,WI,53058-9793,www.nashotah.edu/,3,21.0,,
00538400,Nicolet Area Technical College,Rhinelander,WI,54501-0518,https://www.nicoletcollege.edu/,3,41.0,,12087.0
00538700,Northcentral Technical College,Wausau,WI,54401-1899,www.ntc.edu/,3,13.0,,15432.0
00530100,Northeast Wisconsin Technical College,Green Bay,WI,54307-9042,https://www.nwtc.edu/,3,12.0,,14922.0
00387500,Northland College,Ashland,WI,54806-3999,https://www.northland.edu/,3,33.0,0.5766,51734.0
00388400,Ripon College,Ripon,WI,54971-0248,www.ripon.edu/,3,32.0,0.7977,58042.0
02078000,Sacred Heart Seminary and School of Theology,Franklin,WI,53132,www.shsst.edu/,3,21.0,,
00389200,Saint Norbert College,De Pere,WI,54115-2099,www.snc.edu/,3,22.0,0.8515,53063.0
00941900,State College of Beauty Culture Inc,Wausau,WI,54403,www.statecollegeofbeauty.com/,3,13.0,,
00766900,Southwest Wisconsin Technical College,Fennimore,WI,53809-9778,https://www.swtc.edu/,3,42.0,,14259.0
00391100,Viterbo University,La Crosse,WI,54601-8804,www.viterbo.edu/,3,13.0,0.7746,41474.0
00530400,Chippewa Valley Technical College,Eau Claire,WI,54701-6162,www.cvtc.edu/,3,13.0,,15378.0
00529400,Waukesha County Technical College,Pewaukee,WI,53072-4601,https://www.wctc.edu/,3,21.0,,14479.0
00384000,Western Technical College,La Crosse,WI,54601,https://www.westerntc.edu/,3,13.0,,14516.0
00392600,University of Wisconsin-Whitewater,Whitewater,WI,53190-1790,www.uww.edu/,3,32.0,0.8297,18358.0
01182400,Northwood Technical College,Shell Lake,WI,54871-8727,https://www.northwoodtech.edu/,3,42.0,,15561.0
02271300,Wisconsin School of Professional Psychology,Milwaukee,WI,53225-4960,www.wspp.edu/,3,11.0,,
00391700,University of Wisconsin-Eau Claire,Eau Claire,WI,54701,www.uwec.edu/,3,13.0,0.7746,20603.0
00389900,University of Wisconsin-Green Bay,Green Bay,WI,54311-7001,www.uwgb.edu/,3,12.0,0.9143,17334.0
00391900,University of Wisconsin-La Crosse,La Crosse,WI,54601-9959,www.uwlax.edu/,3,13.0,0.7385,17776.0
02136600,Wisconsin Lutheran College,Milwaukee,WI,53226-4699,www.wlc.edu/,3,11.0,0.9802,44582.0
00392000,University of Wisconsin-Oshkosh,Oshkosh,WI,54901,https://www.uwosh.edu/,3,13.0,0.8989,18338.0
00501500,University of Wisconsin-Parkside,Kenosha,WI,53144,https://www.uwp.edu/,3,22.0,0.7497,16490.0
00962100,Herzing University-Madison,Madison,WI,53718,https://www.herzing.edu/,3,11.0,0.9425,30972.0
00391500,University of Wisconsin-Stout,Menomonie,WI,54751,www.uwstout.edu/,3,32.0,0.9139,20256.0
00392500,University of Wisconsin-Superior,Superior,WI,54880-4500,https://www.uwsuper.edu/,3,22.0,0.7623,18758.0
00389500,University of Wisconsin-Madison,Madison,WI,53706-1380,www.wisc.edu/,3,11.0,0.6035,26993.0
00389600,University of Wisconsin-Milwaukee,Milwaukee,WI,53211,uwm.edu/,3,11.0,0.8896,20966.0
00392100,University of Wisconsin-Platteville,Platteville,WI,53818-3099,https://www.uwplatt.edu/,3,32.0,0.8757,18859.0
00392300,University of Wisconsin-River Falls,River Falls,WI,54022-5001,https://www.uwrf.edu/,3,32.0,0.8624,18190.0
00392400,University of Wisconsin-Stevens Point,Stevens Point,WI,54481-3897,https://www.uwsp.edu/,3,32.0,0.9016,18966.0
00392800,Casper College,Casper,WY,82601-4699,https://www.caspercollege.edu/,7,13.0,,12349.0
00728900,Central Wyoming College,Riverton,WY,82501,https://www.cwc.edu/,7,33.0,,11886.0
00392900,Eastern Wyoming College,Torrington,WY,82240-1699,ewc.wy.edu/,7,33.0,,14058.0
00925900,Laramie County Community College,Cheyenne,WY,82007-3299,https://www.lccc.wy.edu/,7,23.0,,11961.0
00393100,Northwest College,Powell,WY,82435-1898,www.nwc.edu/,7,33.0,,14138.0
00393000,Northern Wyoming Community College District,Sheridan,WY,82801,https://www.sheridan.edu/,7,33.0,,14390.0
00393300,Western Wyoming Community College,Rock Springs,WY,82901,https://www.westernwyoming.edu/,7,33.0,,14230.0
02211900,Cheeks Beauty Academy,Cheyenne,WY,82001-4413,www.cheeksusa.com/,7,13.0,,
00915700,WyoTech,Laramie,WY,82070-9519,https://www.wyotech.edu/,7,33.0,,
00393200,University of Wyoming,Laramie,WY,82071,www.uwyo.edu/,7,33.0,0.9678,20790.0
01001000,American Samoa Community College,Pago Pago,AS,96799-2609,www.amsamoa.edu/,9,33.0,,8050.0
01536100,Guam Community College,Mangilao,GU,96913,www.guamcc.edu/,9,33.0,,10352.0
00393500,University of Guam,Mangilao,GU,96923,https://www.uog.edu/,9,33.0,,13234.0
03033000,Northern Marianas College,Saipan,MP,96950-1250,www.marianas.edu/,9,33.0,,8502.0
02343600,Institute of Beauty Careers,Arecibo,PR,00613,www.ibcbelleza.com/,9,13.0,,
01194100,American University of Puerto Rico,Bayamon,PR,00960-2037,aupr.edu/,9,12.0,,18220.0
01194101,American University of Puerto Rico,Manati,PR,00674-1082,aupr.edu/,9,21.0,,18336.0
02303800,American Educational College,Bayamon,PR,00961,https://www.amedcopr.com/,9,12.0,,10652.0
02234900,Antilles School of Technical Careers,San Juan,PR,00909,https://antillespr.edu/,9,11.0,,
00501900,Universidad Adventista de las Antillas,Mayaguez,PR,00680-0000,https://www.uaa.edu/,9,22.0,1.0,12650.0
02505400,Atlantic University College,Guaynabo,PR,00970,www.atlanticu.edu/,9,13.0,,9849.0
00502200,Universidad Central de Bayamon,Bayamón,PR,00960-1725,www.ucb.edu.pr/,9,12.0,0.9829,11008.0
00890200,Columbia Central University-Caguas,Caguas,PR,00726,columbiacentral.edu/,9,13.0,,11928.0
01072400,Albizu University-San Juan,San Juan,PR,00902-3711,https://www.albizu.edu/,9,11.0,0.9341,19245.0
01252500,Caribbean University-Bayamon,Bayamon,PR,00960-0493,www.caribbean.edu/,9,12.0,,9061.0
01252503,Caribbean University-Carolina,Carolina,PR,00985,www.caribbean.edu/,9,21.0,,9842.0
00393601,Pontifical Catholic University of Puerto Rico-Arecibo,Arecibo,PR,00614-4045,www.pucpr.edu/arecibo,9,23.0,0.9775,15053.0
00393600,Pontifical Catholic University of Puerto Rico-Ponce,Ponce,PR,00717-9997,www.pucpr.edu/,9,12.0,0.8528,15655.0
02189100,CEM College-San Juan,San Juan,PR,00926-1931,www.cemcollege.edu/cem/,9,11.0,,14143.0
02335500,Universidad Teologica del Caribe,Trujillo Alto,PR,00978-0901,www.utcpr.edu/,9,21.0,,11216.0
01056700,Colegio Universitario de San Juan,San Juan,PR,00918,www.cunisanjuan.edu/,9,11.0,0.7692,5271.0
02587500,Universidad Ana G. Mendez-Cupey Campus,San Juan,PR,00926-2602,uagm.edu/,9,11.0,,13072.0
01081900,Puerto Rico Conservatory of Music,San Juan,PR,00907-3373,cmpr.edu/,9,11.0,0.5077,10920.0
02166000,Center for Advanced Studies On Puerto Rico and the Caribbean,San Juan,PR,00901,ceaprc.edu/,9,11.0,,
02165101,EDP University of Puerto Rico Inc-San Sebastian,San Sebastian,PR,00685,www.edpuniversity.edu/,9,21.0,0.9186,14196.0
02189300,Emma's Beauty Academy-Mayaguez,Mayaguez,PR,00680-4222,www.emmasbeautyacademy.net/,9,13.0,,
02569400,Escuela de Artes Plasticas y Diseno de Puerto Rico,San Juan,PR,00902-1112,www.eap.edu/,9,11.0,0.9912,9101.0
02241910,Instituto Tecnologico de Puerto Rico-Recinto de Manati,Manati,PR,00674-1091,itec.pr/ITPR-Joomla/,9,21.0,0.9248,5500.0
02260800,Huertas College,Caguas,PR,00725,www.huertas.edu/,9,13.0,,11681.0
02340600,Humacao Community College,Humacao,PR,00791,www.hccpr.edu/,9,21.0,,9565.0
01194001,ICPR Junior College-Arecibo,Arecibo,PR,00614-0067,www.icprjc.edu/,9,13.0,,13383.0
01194002,ICPR Junior College-Mayaguez,Mayaguez,PR,00681-1108,www.icprjc.edu/,9,13.0,,14201.0
02593700,Richport Technical College,Baton Rouge,LA,70836,www.richporttech.org/,5,21.0,,
02241904,Instituto Tecnologico de Puerto Rico-Recinto de Guayama,Guayama,PR,00784-0000,www.de.gov/itec-2/,9,13.0,1.0,7788.0
02241908,Instituto Tecnologico de Puerto Rico-Recinto de Ponce,Ponce,PR,00717-0306,https://de.pr.gov/wp-content/uploads/2020/05/itpr-catalogo-general-2020-2022-actual-1.pdf,9,12.0,1.0,4607.0
02241907,Instituto Tecnologico de Puerto Rico-Recinto de San Juan,San Juan,PR,00924,https://instituto-tecnologico-de-puerto-rico-1.jimdosite.com/,9,11.0,0.6286,7335.0
04254200,Inter American University of Puerto Rico-San German,San German,PR,00683,www.sg.inter.edu/,9,13.0,0.5476,15594.0
00393900,Inter American University of Puerto Rico-Aguadilla,Aguadilla,PR,00603,aguadilla.inter.edu/,9,21.0,0.5688,14727.0
00502600,Inter American University of Puerto Rico-Arecibo,Arecibo,PR,00614,www.arecibo.inter.edu/,9,13.0,0.5287,14899.0
00502700,Inter American University of Puerto Rico-Barranquitas,Barranquitas,PR,00794,www.br.inter.edu/,9,21.0,0.7948,14312.0
00394000,Inter American University of Puerto Rico-Metro,San Juan,PR,00919,metro.inter.edu/,9,11.0,0.6536,18276.0
00502900,Inter American University of Puerto Rico-Ponce,Mercedita,PR,00715-1602,www.ponce.inter.edu/,9,22.0,0.6163,14985.0
02282800,Inter American University of Puerto Rico-Fajardo,Fajardo,PR,00738-7003,www.fajardo.inter.edu/,9,23.0,0.5312,14631.0
02282700,Inter American University of Puerto Rico-Guayama,Guayama,PR,00784,www.guayama.inter.edu/,9,13.0,0.9186,14973.0
00502800,Inter American University of Puerto Rico-Bayamon,Bayamon,PR,00957-6257,bayamon.inter.edu/,9,12.0,0.6754,15085.0
04250900,Inter American University of Puerto Rico-School of Law,San Juan,PR,00936-8351,www.derecho.inter.edu/,9,11.0,,
02562500,International Technical College,San Juan,PR,00918-3325,intecpr.com/,9,11.0,,
02195800,Liceo de Arte y Tecnologia,San Juan,PR,00917,www.liceo.edu/,9,11.0,,
02195400,Modern Hairstyling Institute-Bayamon,Bayamon,PR,00961,www.modern.edu/,9,12.0,0.8909,
02195500,Modern Hairstyling Institute-Arecibo,Arecibo,PR,00612,www.modern.edu/,9,13.0,0.8421,
02260600,NUC University,Bayamon,PR,00960,www.nuc.edu/,9,12.0,,15237.0
02482400,Ponce Health Sciences University,Ponce,PR,00716-2347,https://www.psm.edu/,9,12.0,,
01212300,University of Puerto Rico-Aguadilla,Aguadilla,PR,00604-1309,https://www.uprag.edu/,9,21.0,0.8971,11773.0
00722800,University of Puerto Rico-Arecibo,Arecibo,PR,00614-4010,www.upra.edu/,9,13.0,0.5582,15741.0
01097500,University of Puerto Rico-Bayamon,Bayamon,PR,00959,www.uprb.edu/,9,12.0,0.7886,10356.0
03016000,University of Puerto Rico-Carolina,Carolina,PR,00984-4800,www.uprc.edu/,9,21.0,0.4471,17869.0
00720600,University of Puerto Rico-Cayey,Cayey,PR,00737-2230,www.cayey.upr.edu/,9,21.0,0.4804,14285.0
00394300,University of Puerto Rico-Humacao,Humacao,PR,00792,www.upr.edu/humacao/,9,21.0,0.4959,18255.0
01092200,University of Puerto Rico-Utuado,Utuado,PR,00641,www.uprutuado.edu/,9,41.0,0.6284,18971.0
00394400,University of Puerto Rico-Mayaguez,Mayaguez,PR,00681,https://www.uprm.edu/,9,13.0,0.4938,18361.0
02460000,University of Puerto Rico-Medical Sciences,San Juan,PR,00936-5067,www.rcm.upr.edu/,9,11.0,,
00965200,University of Puerto Rico at Ponce,Ponce,PR,00716-9996,www.uprp.edu/,9,12.0,0.4857,13943.0
00710800,University of Puerto Rico-Rio Piedras,San Juan,PR,00931-0000,www.uprrp.edu/,9,11.0,0.5026,14258.0
00394100,Universidad Ana G. Mendez-Carolina Campus,Carolina,PR,00985-0985,uagm.edu/,9,21.0,,12938.0
00393700,Universidad del Sagrado Corazon,Santurce,PR,00914,www.sagrado.edu/,9,11.0,0.6156,18070.0
02588600,Seminario Evangelico de Puerto Rico,San Juan,PR,00925,www.se-pr.edu/,9,11.0,,
02163300,Universidad Central Del Caribe,Bayamon,PR,00960-6032,https://www.uccaribe.edu/,9,12.0,0.5833,16487.0
02100000,Universidad Politecnica de Puerto Rico,Hato Rey,PR,00919,www.pupr.edu/,9,11.0,,20817.0
00393603,Pontifical Catholic University of Puerto Rico-Mayaguez,Mayaguez,PR,00680-1713,https://mayaguez.pucpr.edu/,9,13.0,0.9544,14395.0
01171900,Universidad Ana G. Mendez-Gurabo Campus,Gurabo,PR,00778-3030,uagm.edu/,9,21.0,,12812.0
01034300,College of Micronesia-FSM,Pohnpei,FM,96941,www.comfsm.fm/,9,-3.0,0.7729,9525.0
01100900,Palau Community College,Koror,PW,96940,palau.edu/,9,-3.0,,8584.0
00394600,University of the Virgin Islands,Charlotte Amalie,VI,00802-9990,www.uvi.edu/,9,33.0,0.9841,15949.0
00130500,Stanford University,Stanford,CA,94305,www.stanford.edu/,8,21.0,0.0395,70869.0
00182500,Purdue University-Main Campus,West Lafayette,IN,47907-2040,https://www.purdue.edu/,3,13.0,0.6881,22590.0
00552300,Blue Hills Regional Technical School,Canton,MA,02021,www.bluehills.org/postgraduate-practical-nursing-program/,1,21.0,0.6154,
02305300,Parker University,Dallas,TX,75229-5668,www.parker.edu/,6,11.0,,22185.0
02165100,EDP University of Puerto Rico Inc-San Juan,San Juan,PR,00918,www.edpuniversity.edu/,9,11.0,0.4292,13971.0
01194000,ICPR Junior College,Hato Rey,PR,00919-0304,www.icprjc.edu/,9,11.0,,13296.0
02515400,City College-Fort Lauderdale,Fort Lauderdale,FL,33309,https://www.citycollege.edu/,5,12.0,0.9375,26984.0
02326800,Meridian College,Sarasota,FL,34240,www.meridian.edu/,5,41.0,,
00157406,Georgia State University-Perimeter College,Atlanta,GA,30303-3083,perimeter.gsu.edu/,5,11.0,0.9999,15508.0
00562200,Georgia Piedmont Technical College,Clarkston,GA,30021-2397,www.gptc.edu/,5,21.0,,16321.0
02556100,ETI School of Skilled Trades,Willowbrook,IL,60527,www.eticampus.com/,3,21.0,,
03263300,Traxlers School of Hair,Jackson,MS,39212,traxlerschoolofhair.com/,5,12.0,,
02503900,Warren County Community College,Washington,NJ,07882-4343,www.warren.edu/,2,31.0,,9975.0
00209300,St. John's College,Santa Fe,NM,87505-4599,www.sjc.edu/,6,41.0,0.6272,47410.0
02622900,Bais Medrash Elyon,Monsey,NY,10952,baismedroshelyon.com/,2,21.0,1.0,15400.0
00301002,Antioch University-Los Angeles,Culver City,CA,90230-7615,www.antiochla.edu/,8,21.0,,
00301003,Antioch University-Santa Barbara,Santa Barbara,CA,93101,www.antiochsb.edu/,8,13.0,,
00301004,Antioch University-New England,Keene,NH,03431,www.antiochne.edu/,1,32.0,,
00301005,Antioch University-Seattle,Seattle,WA,98121-1814,www.antiochseattle.edu/,8,11.0,,
00301000,Antioch University,Yellow Springs,OH,45387,www.antioch.edu/,3,41.0,,
00694200,Mid-America Christian University,Oklahoma City,OK,73170-9797,www.macu.edu/,6,11.0,,28670.0
02306832,Miller-Motte College-Tulsa,Tulsa,OK,74145,https://www.miller-motte.edu/,6,11.0,,
03109800,Ponca City Beauty College,Ponca City,OK,74601,www.poncacity-beautycollege.com/,6,33.0,,
02222700,Francis Tuttle Technology Center,Oklahoma City,OK,73142-2789,www.francistuttle.edu/,6,11.0,,
00996400,Central Technology Center,Drumright,OK,74030,www.centraltech.edu/,6,42.0,,
03042500,Carrington College-Portland,Portland,OR,97232-1309,https://carrington.edu/,8,11.0,,
03098600,Career Technology Center of Lackawanna County,Scranton,PA,18508,https://www.ctclc.edu/Page/516,2,13.0,1.0,
02320200,Houston Graduate School of Theology,Houston,TX,77035-3602,www.hgst.edu/,6,11.0,,
02341300,Palo Alto College,San Antonio,TX,78224-2499,alamo.edu/pac/,6,11.0,,10706.0
02530704,Sebring Career Schools-Huntsville,Huntsville,TX,77340,www.sebringcareerschools.com/,6,32.0,,
02326000,UCAS University of Cosmetology Arts & Sciences-San Antonio 410,San Antonio,TX,78201,www.ucastx.com/,6,21.0,,
02239100,Central Texas Beauty College-Round Rock,Round Rock,TX,78664-4604,www.centraltexasbeautycollege.com/,6,12.0,,
03216300,Unification Theological Seminary,New York,NY,10036,https://www.uts.edu/,2,11.0,,
00560000,Athens Technical College,Athens,GA,30601,www.athenstech.edu/,5,12.0,,11662.0
00830302,GateWay Community College-Central City,Phoenix,AZ,85034-4101,www.gatewaycc.edu/about-gateway/central-city-campus,6,11.0,,
00974801,Carrington College-San Leandro Campus,San Leandro,CA,94578-3711,https://carrington.edu/,8,21.0,,
02349200,Headmasters School of Hair Design,Lewiston,ID,83501,https://headmasters.edu/,7,13.0,,
02559500,The Salon Professional Academy-Nampa,Nampa,ID,83686-5104,www.tspanampa.com/,7,22.0,,
02491100,Beckfield College-Florence,Florence,KY,41042,www.beckfield.edu/,5,21.0,,32637.0
00469201,Dorsey College-Wayne,Wayne,MI,48184,www.dorsey.edu/,3,21.0,,45113.0
04002400,Ecumenical Theological Seminary,Detroit,MI,48201-3035,www.etseminary.edu/,3,11.0,,
02099701,Ross Medical Education Center-Saginaw,Saginaw,MI,48603-5227,https://rosseducation.edu/,3,22.0,,
02568800,Sussex County Community College,Newton,NJ,07860,www.sussex.edu/,2,31.0,,13786.0
02532600,Landmark College,Putney,VT,05346,www.landmark.edu/,1,42.0,0.5288,79200.0
02363800,Yeshiva Gedolah of Greater Detroit,Oak Park,MI,48237,https://www.yeshivagedolahgreaterdetroit.com/,3,21.0,0.8636,14607.0
02362800,Austin Graduate School of Theology,Austin,TX,78752,www.austingrad.edu/,6,11.0,,
02361400,Collin County Community College District,McKinney,TX,75069,www.collin.edu/,6,22.0,,12701.0
03034500,Owensboro Community and Technical College,Owensboro,KY,42303,https://owensboro.kctcs.edu/,5,41.0,,12491.0
02526100,Allure Beauty College,Whitesburg,KY,41858,www.allurebeautycollege.com/,5,43.0,,
02352500,Cloyd's Beauty School 3 Inc,Monroe,LA,71201,cloydsbeautyschools.edu/,5,13.0,,
01227200,Moore Norman Technology Center,Norman,OK,73069-8308,https://www.mntc.edu/,6,41.0,,
00533000,Fayette County Career & Technical Institute Practical Nursing Program,Uniontown,PA,15401,www.fayettecti.org/,2,23.0,,
00791600,Franklin County Career and Technology Center,Chambersburg,PA,17202,www.franklincountylpn.org/,2,41.0,0.5789,
02275500,Paul Mitchell the School-Knoxville,Knoxville,TN,37919,knoxville.paulmitchell.edu/,5,12.0,,
02230600,Ogle School Hair Skin Nails-Hurst,Hurst,TX,76053-4650,www.ogleschool.edu/,6,21.0,,
00535900,Tennessee College of Applied Technology Nashville,Nashville,TN,37209-4515,www.tcatnashville.edu/,5,11.0,,
01019800,ECPI University,Virginia Beach,VA,23462,www.ecpi.edu/,5,11.0,0.8247,27216.0
00793700,Ms Roberts Academy of Beauty Culture,Hillside,IL,60162-1121,www.msroberts-academy.com/,3,21.0,,
02357700,Paul Mitchell the School-Houston,Houston,TX,77043,paulmitchell.edu/houston,6,11.0,,
03011500,Fortis Institute-Forty Fort,Forty Fort,PA,18704-2936,www.fortis.edu/,2,21.0,,22914.0
02546200,Laurel Business Institute,Uniontown,PA,15401,laurel.edu/,2,23.0,0.9091,14868.0
03110700,Aviation Institute of Maintenance-Philadelphia,Philadelphia,PA,19114-1018,https://aviationmaintenance.edu/campuses/philadelphia-pa,2,11.0,,27645.0
00469204,Dorsey College-Roseville,Roseville,MI,48066,www.dorsey.edu/,3,21.0,,45666.0
02328500,Moler-Pickens Beauty Academy,Fairfield,OH,45014,molerhollywood.com/,3,21.0,,
00531200,Red River Technology Center,Duncan,OK,73533,www.rrtc.edu/,6,32.0,,
00104000,Southern Union State Community College,Wadley,AL,36276,www.suscc.edu/,5,43.0,,14672.0
01303907,South University-Columbia,Columbia,SC,29203,"www.southuniversity.edu/columbia#location=Columbia, SC",5,21.0,,25376.0
02497500,Clinton Technical School,Clinton,MO,64735,clintoncardinals.org/,4,33.0,,
